cdentata_sth3.yml,-34.402516,15.817615,0
cdentata_sth3.yml,-34.402516,18.915099,0
cdentata_sth3.yml,-34.402516,22.012582,0
cdentata_sth3.yml,-34.402516,25.110066,0
cdentata_sth3.yml,-34.402516,28.207549,0
cdentata_sth3.yml,-34.402516,31.305033,0
cdentata_sth3.yml,-34.402516,34.402516,0
cdentata_sth3.yml,-31.305033,15.817615,0
cdentata_sth3.yml,-31.305033,18.915099,0
cdentata_sth3.yml,-31.305033,22.012582,0
cdentata_sth3.yml,-31.305033,25.110066,0
cdentata_sth3.yml,-31.305033,28.207549,0
cdentata_sth3.yml,-31.305033,31.305033,0
cdentata_sth3.yml,-31.305033,34.402516,0
cdentata_sth3.yml,-28.207549,15.817615,0
cdentata_sth3.yml,-28.207549,18.915099,0
cdentata_sth3.yml,-28.207549,22.012582,0
cdentata_sth3.yml,-28.207549,25.110066,0
cdentata_sth3.yml,-28.207549,28.207549,0
cdentata_sth3.yml,-28.207549,31.305033,0
cdentata_sth3.yml,-28.207549,34.402516,0
cdentata_sth3.yml,-25.110066,15.817615,0
cdentata_sth3.yml,-25.110066,18.915099,0
cdentata_sth3.yml,-25.110066,22.012582,0
cdentata_sth3.yml,-25.110066,25.110066,0
cdentata_sth3.yml,-25.110066,28.207549,0
cdentata_sth3.yml,-25.110066,31.305033,0
cdentata_sth3.yml,-25.110066,34.402516,0
cdentata_sth3.yml,-22.012582,15.817615,0
cdentata_sth3.yml,-22.012582,18.915099,0
cdentata_sth3.yml,-22.012582,22.012582,0
cdentata_sth3.yml,-22.012582,25.110066,0
cdentata_sth3.yml,-22.012582,28.207549,0
cdentata_sth3.yml,-22.012582,31.305033,0
cdentata_sth3.yml,-22.012582,34.402516,0
cdentata_sth3.yml,-18.915099,15.817615,0
cdentata_sth3.yml,-18.915099,18.915099,0
cdentata_sth3.yml,-18.915099,22.012582,0
cdentata_sth3.yml,-18.915099,25.110066,0
cdentata_sth3.yml,-18.915099,28.207549,0
cdentata_sth3.yml,-18.915099,31.305033,0
cdentata_sth3.yml,-18.915099,34.402516,0
cdentata_sth3.yml,-15.817615,15.817615,0
cdentata_sth3.yml,-15.817615,18.915099,0
cdentata_sth3.yml,-15.817615,22.012582,0
cdentata_sth3.yml,-15.817615,25.110066,0
cdentata_sth3.yml,-15.817615,28.207549,0
cdentata_sth3.yml,-15.817615,31.305033,0
cdentata_sth3.yml,-15.817615,34.402516,0
cdentata_sth3.yml,-12.720131,15.817615,0
cdentata_sth3.yml,-12.720131,18.915099,0
cdentata_sth3.yml,-12.720131,22.012582,0
cdentata_sth3.yml,-12.720131,25.110066,0
cdentata_sth3.yml,-12.720131,28.207549,0
cdentata_sth3.yml,-12.720131,31.305033,0
cdentata_sth3.yml,-12.720131,34.402516,0